channel	video_id	title
DrexFactor	DBVZ6F6srT4	Partner Poi Spinning and Dance: Stray Italian Greyhound Flowshow 2016
DrexFactor	Qo3QFzuHl5M	Drex's Road Diary: Flowtoys
DrexFactor	GbZoFGvLHEo	Making Poi Spinning Videos on a Budget
DrexFactor	53NXrsUAfeg	The Future of the Flow Arts
DrexFactor	ztUod_gR-h0	Health Benefits of the Flow Arts
DrexFactor	OT1NM4euf6c	Learning Other Peoples' Choreography
DrexFactor	37GSNm3SPq4	Tech Spinning in the Flow Arts (Tech Poi Explained)
DrexFactor	S0Ny066FPAg	Modek Designs Prop Bag Review
DrexFactor	L6BawxvFgMM	What is Flow?
DrexFactor	hI4qYxp3tVM	AMAZING Fire Poi Spinning - Drex at FLAME Festival 2016 w/ drone cam
DrexFactor	OkJH3CPxoLc	Flying with Fire Props
DrexFactor	DlI2CFprW3g	What are Fire and Flow Festivals?
DrexFactor	Xo1oTb3rFwo	How to Host a Spin Jam for Flow Artists
DrexFactor	I5nck8PfI1I	Spin Jams and their role in the Flow Arts Community
DrexFactor	5RgF3m5vO8w	The Great Pumpkin - March Poi Flow Practice
DrexFactor	_8mf7pjcykM	Basic Fire Dancing and Spinning Safety Procedures
DrexFactor	N7wW9uUGNJc	A History of the Flow Arts Part 2: Fire spinning and Flow culture
DrexFactor	IJVMnK9uBoA	Is Crown Fuel Safe for Fire Spinning and Dancing?
DrexFactor	VUHLGdHaiHg	Flow Festival Life Hacks
DrexFactor	M9AC7OlGNEw	A History of the Flow Arts Part 1: Antiquity and the Origins of Props
DrexFactor	oqemAYhTi9Q	What are the Flow Arts?
DrexFactor	MZaDL3eDU3c	(3)1 day(s) of flow: spring double staff compilation
DrexFactor	hIxegkH1M6U	Poi 3-beat Weave (Basic Poi Spinning Tutorial)
DrexFactor	aO1Kzt6MNSk	February Flow Practice
DrexFactor	5B1Oa0OZpAE	Ghost Trails Part 5: Simulations
DrexFactor	hanrZuOio5c	2-beat Weaves for Poi (Basic Poi Spinning Tutorial)
DrexFactor	SOBDZShVXxg	DrexFactor: The Flow Arts Knowledge Base
DrexFactor	XMdyLYqoiWo	How to do Ghost Trails Part 4: After Effects 2
DrexFactor	UA_UiqPnUcA	Butterflies and Thread the Needle for Poi (Basic Poi Spinning Tutorial)
DrexFactor	iKjuzCX4-W4	Ghost Trails Part 3: After Effects 1
DrexFactor	HW9SZV3Dx6o	Poi Tuck Turns (Basic Poi Spinning Tutorial)
DrexFactor	YJMbC8sMbt8	Ghost Trails Part 2: Final Cut Pro
DrexFactor	pXu9rXZGKm0	Reel Turns for Poi (Basic Poi Spinning Tutorial)
DrexFactor	OS_TKQYp6zg	Ghost Trails Part 1: Luminancer
DrexFactor	bItWqsX1yjI	Poi Timing and Direction (Basic Poi Spinning Tutorial)
DrexFactor	eHSgj9qnt5Y	Poi Spinning: MLK Day 2016
DrexFactor	pdQWrowsK9Y	2-beats and Extensions for Poi (Basic Poi Spinning Tutorial)
DrexFactor	XvPdWx77X3g	Poi Plane Control (Beginner Poi Spinning tutorial)
DrexFactor	2wEP0BzuXBM	Double Staff Transitions to Antibrids
DrexFactor	mTN1kXIC4bU	How to Hold Poi (Beginner Poi Spinning Tutorial)
DrexFactor	ZOLtcmAHCXY	Top 10 Favorite Poi Spinners of 2015
DrexFactor	lrTNdvv-a1o	12-28-2015 Dance Practice Highlights
DrexFactor	-4qqRNHME0o	Drex's Favorite Antibrid Transitions
DrexFactor	WOSnmMsMuIs	Double Staff Grid Tracing Simulations
DrexFactor	RmtZ5FIDi80	Testing black umoja spheres
DrexFactor	IdlDJ0NRU5E	2 million views Q&A
DrexFactor	6Y2HUbekfA8	Drex and JaFfi Tech: LA Doubles Style (Double Staff Spinning Collaboration)
DrexFactor	wsPyt3kB8TA	Favorite Poi Spinners of 2015 Voting Video
DrexFactor	THd0Qkwhkyg	Double Staff Shape Simulations
DrexFactor	BcISrinC2GI	Profiles in Poi: Zan Moore
DrexFactor	87V1a7soQ9g	Umoja Contact Poi
DrexFactor	83I1pxX5n8I	Vulcan Tech Gospel (VTG) for Flow Arts and Poi Spinning Explained
DrexFactor	KMzOi6uyB5U	New Contact Poi, Doubles, and Fans in DrexFactor Store!
DrexFactor	jtWMASKzLUs	Double Staff Tech Blog: Polyrhythm Quarters
DrexFactor	ByLzzcp5EHA	How to Practice
DrexFactor	v8TOkbKI9tU	Ask Drex a Question (2 million views Q&A)
DrexFactor	crQg7DRk2Zg	Double Staff Tutorial: Quarter-Time Hybrids
DrexFactor	dJSg7Wq76VI	Drex's Tech Poi Blog #415: 4-poi inspins
DrexFactor	0Rm1ShTTX5c	Double Staff Tutorial: Hip and Shoulder Reel Flowers
DrexFactor	4u1kRbcHbtM	Profiles in Poi: Nicky Evers
DrexFactor	sBoiLAWyr7k	Double Staff Tech Blog: Plane Break Snakes
DrexFactor	yFZA_A3JUR0	Poi Tutorial: Fishtails
DrexFactor	uUje2FtoxPQ	Slow-Mo Monday Options
DrexFactor	C_SCnUKrNyY	Double Staff Tutorial: Direction of Rotation
DrexFactor	fS9gpZIsh54	Poi Tutorial: Antibrid Transitions
DrexFactor	fPCO4NZqk3k	Double Staff Tech Blog: Crank/Antibrid Tracers
DrexFactor	TSEApXjbEo0	Poi Tutorial: Pendulum vs Cateye
DrexFactor	0w0U4uVrEvw	Double Staff Tutorial: Combining Hip & Shoulder Reels
DrexFactor	xKyrvnGMcpI	Matt Sosticky fire double staff
DrexFactor	yU9mTdeINqM	Poi Tutorial: Isolation vs Horizontal Cateye
DrexFactor	y_KfBElJqLQ	Double Staff Tech Blog: Kate's Antibrid Weave Pt 2
DrexFactor	M5ptKKXjRBk	Intermediate Poi Spinning Tutorial: Isolation vs Cateye
DrexFactor	r1MM-SkZTCE	Double Staff Tutorial: Translations
DrexFactor	iniwEA6WRX4	Double Staff Tech Blog: Kate's Antibrid Weave Pt 1
DrexFactor	XW-V4Qyu5QY	Drex's Tech Poi Blog #414: 1.5 Theory (7 Years Vid!)
DrexFactor	xCoX7p1o9_c	Double Staff Tutorial: Sluice Gates
DrexFactor	V9sz-j5KThI	Poi Tutorial: Tog-Opp Antispin Flowers
DrexFactor	5-CnO006b8E	Fire Spinning At August Wildfire 2015
DrexFactor	QSa0bXiW9VY	Drex�s Tech Poi Blog #413: Triquetra vs Pendulum Weave
DrexFactor	qT8nUzlkIWM	Double Staff Tutorial: Fishtails
DrexFactor	ev51XxgZaOc	Intermediate Poi Spinning Course on Curious.com
DrexFactor	5fB7ZvxxhkM	Ninja Pyrate Modular Double Staff Review
DrexFactor	MrmOKl9UkFs	Drex's Tech Poi Blog #412: Sunshine Fire Poi Head Review
DrexFactor	uqdPoiK82r0	Beginner Double Staff Tutorial: The Eggbeater
DrexFactor	eBD-S945pdE	The Month in Flow: July 2015
DrexFactor	YfHndscfj7s	Intermediate Poi Spinning Tutorial: Zan's Diamond Split-Opp
DrexFactor	2wViEzVLEHs	Double Staff Tech Blog: Sticky's 3D Pattern
DrexFactor	FKseM3H9dH4	Poi Tutorial: Triquetra vs Static Spin (Up)
DrexFactor	Kov6EWAWnDc	Beginner Double Staff Tutorial: 8-Petal Antispin Flowers
DrexFactor	PBg7Yhc0Oo4	Poi Tutorial: Triquetra vs Static Spin (Down)
DrexFactor	7oZyB5uW3w0	Double Staff Tech Blog: More Grid Tracing Tours
DrexFactor	4qHfja1XwCk	Month in Flow: June 2015
DrexFactor	_Zo6PmNOV5c	Poi Tutorial: Pendulum vs CAP
DrexFactor	u0oQKrC_Blo	Beginner Double Staff Tutorial: Cateyes
DrexFactor	Vu-4LpCazzw	Drex's Tech Poi Blog #411: Poi Pet Peeves
DrexFactor	_MNR9iNyuc8	Double Staff Tech Blog: Grid Tracing Tours
DrexFactor	KQK3Q008_uQ	Revolutionary Motion Burning Man Conclave 2015 Audition
DrexFactor	2ywncvKoj78	Drex's Tech Poi Blog #410: Forward Butterflaps
DrexFactor	VWDPoAbcuoI	Beginner Double Staff Tutorial: Antispin Intensive
DrexFactor	fTaJo_BxnRo	Raising the Pond (a video essay)
DrexFactor	i4V9fNn73qY	The Month in Flow: May 2015
DrexFactor	Qg6_I7mpXXY	Double Staff Tech Blog: 6-petal flowers with chu-chus
DrexFactor	jacPsJGgOeI	Drex's Tech Poi Blog #409: 3-poi thread the needle
DrexFactor	D_3aH8SSRg0	Beginner Double Staff Tutorial: CAPs
DrexFactor	NbWdQM7LvpY	Double Staff Tech Blog: Body Tracing Cranks/Antibrids
DrexFactor	kZt6eSvUWgs	Drex's Tech Poi Blog #408: Partner Weave Mode & Timing Changes
DrexFactor	hGX0TjxSoyg	Beginner Double Staff Tutorial: Behind the Head
DrexFactor	jxBz1m6aS9M	Why I go to Wildfire
DrexFactor	Prml0ZIwLW8	Drex's Tech Poi Blog #407: Hybrid Family Plane Changes
DrexFactor	v4gqSrTHHA8	Double Staff Tech Blog: Grid Tracing w/ S-CAPs
DrexFactor	yUvqRJLADVE	Drex's Tech Poi Blog #406: One-Handed Mercedes Weave
DrexFactor	rkvD1Cjj6hM	The Month in Flow: April 2015
DrexFactor	Liq1Q9BYllo	Beginner Double Staff Tutorial: Snakes
DrexFactor	n0Y7vSwKVGM	Drex's Tech Poi Blog #405: 4-Poi Triquetra vs Pendulum
DrexFactor	ov1BHF0v95o	Double Staff Tech Blog: Grid Tracing
DrexFactor	xe5YWGbedHE	Beginner Double Staff Tutorial: Finger Spinning
DrexFactor	FZbj8nC-MqY	Drex's Tech Poi Blog #404: Nips Handle Review
DrexFactor	ypqlxEgOUwI	Teacher tip jar FLAME Festival
DrexFactor	oxpc-Xt43MY	Double Staff Tech Blog: BTB Antibrid Cranks
DrexFactor	8ScYjUsv4LQ	Double Staff Tutorial: Basic Antibrids
DrexFactor	A6uRn8bpwmQ	The Month in Flow: March 2015
DrexFactor	Pp8cI3AQ69Y	Drex's Tech Poi Blog #403: Butterflaps and Butterfloops
DrexFactor	urvpRmrGDEk	Double Staff Tech Blog: S-CAPs
DrexFactor	NCXQtUrdc44	Poi Dancing Tutorial: Triquetra vs Pendulum
DrexFactor	JsRIkP_il7s	Basic Double Staff Tutorial: Box Mode
DrexFactor	tnoRoReF-Fs	DrexFactor is on Patreon!
DrexFactor	KRFZ6EeGsAA	Drex's Tech Poi Blog #402: Stirring the Pot
DrexFactor	0fUQvp9xjP0	Double Staff Tech Blog: Antibrid Boxes
DrexFactor	4zFgezCNlfE	"Frost" - Poi/Dance fusion by Drex
DrexFactor	D8woEIBiRAY	Beginner Double Staff Tutorial: Basic Behind the Back (BTB) Weaves
DrexFactor	fMukzMxaVDI	The Month in Flow: Feb 2015
DrexFactor	79SQTmdYwoU	Double Staff Tech Blog: Snakes
DrexFactor	XqOjGjcUGeE	Tech Poi T-Shirts!
DrexFactor	Gb388o2DX1o	Drex's Tech Poi Blog #401: 4-poi superman antispin flowers
DrexFactor	TFVEeWJ-zIc	Profiles in Poi Extras: What is it like being an inspiration to others?
DrexFactor	zQanTfDycx8	Drex's Tech Poi Blog #400: Pendulum Superman Weaves
DrexFactor	TEK2sEf0TJQ	The Month In Flow: Jan 2015
DrexFactor	3PJ94YXFpls	Beginner Double Staff Tutorial: Crossers
DrexFactor	XU8nPl4HRDY	Profiles In Poi Extras: What makes a great teacher with Nick Woolsey
DrexFactor	3inF579Hhhk	Drex's Tech Poi Blog #399: Superman 1.5 Beat Weaves
DrexFactor	TufhHNub8k8	Poi Flow MLK Day 2015 with SpinOptics
DrexFactor	5pFslw-_PTI	Drex Poi Flow Stolen Dance - MLK Day 2015
DrexFactor	gWGsbXVGD3Y	Profiles in Poi: Nick Woolsey
DrexFactor	XvJYZ2z2vzA	Top 10 Favorite Poi Spinners of 2014
DrexFactor	V3V88nVHPNE	The Month in Flow: December 2014
DrexFactor	eGotbsv8e0Q	Drex's Tech Poi Blog #398: Antispin Partner Transitions
DrexFactor	Awp9Jr5XuMg	Beginner Double Staff Tutorial: Basic 3D
DrexFactor	oEXa9j0Tug8	Drex's Tech Poi Blog #397: The 4 Partner Weaves
DrexFactor	SObR9W5eK-Y	Beginner Double Staff Tutorial: Basic Transitions
DrexFactor	s-wXE3Yz4nA	Favorite Poi Spinners of 2014 Voting Video
DrexFactor	JCKrxxBbRRc	Drex's Tech Poi Blog #396: One-Handed CAPs
DrexFactor	sH-kUQN7m2c	Double Staff Tech Blog: 3D Box Patterns
DrexFactor	ssDFJ60-JqM	Drex's Tech Poi Blog #395: Spinoptic Poi Review
DrexFactor	KeEfuHlIIvc	The Month in Flow: November 2014
DrexFactor	2WMkronsmfo	Beginner Double Staff Tutorial Archer Weaves
DrexFactor	XG6rbGwnshU	Profiles in Poi: Kate McCoy
DrexFactor	5YYhg11JCZ0	Drex's Tech Poi Blog #394: Mixed Partner Transitions
DrexFactor	_i3IBjek8og	The Month in Flow: October 2014
DrexFactor	7IFGLX442dc	Revolutionary Motion - Burning Man Fire Conclave 2014
DrexFactor	ocliVoV7GMI	Drex's Tech Poi Blog #393: Partner Pivots/Turns
DrexFactor	IH3OWBoh9UI	Double Staff Tech Blog: 8-Petal Antispins (for realsies!)
DrexFactor	Cl4dk10v10g	Drex's Tech Poi Blog #392: Partner Slides
DrexFactor	MtpXzCSQBXA	Beginner Double Staff Tutorial: R-Types and Chu-chus
DrexFactor	gBOqQhBkdKI	Drex's Tech Poi Blog #391: Partner Weaves
DrexFactor	5ay17eDvrAo	Double Staff Tech Blog: BTH Flowers
DrexFactor	FiUPVhXl9Ko	Thank you for your support and updates!
DrexFactor	nrYl22Z7bQ8	Beginner Double Staff Tutorial: Hybrids
DrexFactor	Yv9-EsX9lak	Drex fire poi Flow Camp 2014
DrexFactor	hZJgNXBzfw8	Marvin Ong fire poi Flow Camp 2014
DrexFactor	W3e2J_8_5vk	D for Discipline (bad a cappella cover) - Drex, Aileen Lawlor, and Katya Radul
DrexFactor	HowOfFeATuU	JT's Song by Chris Kelly and Doodle
DrexFactor	0QO1S8Di9TU	D for Discipline - feat Master Ong
DrexFactor	qdbvEv4pJxc	Support my videos!
DrexFactor	JdaOfOHcKsA	The Week in Flow: 9/19/2014
DrexFactor	NvBfX1kjPbQ	Double Staff Tech Blog: More Box Patterns
DrexFactor	KhTUjgYqoDU	Drex's Tech Poi Blog #390: 3 Point Iso Combos
DrexFactor	fb3CTGPTGyw	Beginner Double Staff Tutorial: Inspin
DrexFactor	ONSZHb2hVMs	Drex's Tech Poi Blog #389: Kate's Outside Stall Combo
DrexFactor	JzFxQTbiaqQ	Drex double staff August Wildfire 2014
DrexFactor	56cSwz8aOOw	Double Staff Tech Blog: 10-petal Antispins
DrexFactor	N2fDlgUMxwg	Profiles in Poi: Tim Goddard
DrexFactor	2uUIJQ2MP5k	The Week in Flow: 8/15/2014
DrexFactor	pRoRKPIewhE	Beginner Double Staff Tutorial: Antispin
DrexFactor	o_BMXDi7nO4	Drex's Tech Poi Blog #388: Kate's inside stall combo
DrexFactor	0xG0NcePpN0	Double Staff Tech Blog: Hand Tracer Boxes
DrexFactor	djKUN-BnKWo	Drex's Tech Poi Blog #387: One-handed 2 and 4-beat turns
DrexFactor	HGcegZXZia4	The Week in Flow: 8/1/2014
DrexFactor	L9DO8BIlXrs	Beginner Double Staff Tutorial: Extensions
DrexFactor	4FFDfNyBYIY	Southern Efficiency: Timmehtek and Drex in DC
DrexFactor	Z41wUcgzx-M	The Week in Flow: 7/25/2014
DrexFactor	UcPEomhreMI	Double Staff Tech Blog: Folding Chu-chus
DrexFactor	fZfA0uOaf3w	Profiles in Poi: Justin and Christina
DrexFactor	ZB3_sRuEYJI	The Week in Flow: 7/17/2014
DrexFactor	sGrt1Uj8Ud4	Beginner Double Staff Tutorial: Isolations
DrexFactor	ksXVbpI0R9E	Drex's Tech Poi Blog #386: Contact poi frontside angel rolls
DrexFactor	Pz_reSbToiU	Double Staff Tech Blog: Book Hybrids
DrexFactor	SfF5YF4wP80	Drex's Tech Poi Blog #385: Turning with One-Handed Triquetra vs Pendulum
DrexFactor	7nPzvxhRrpI	Beginner Double Staff Tutorial: Reels
DrexFactor	di0D07wReVg	DrexFactor Spring Poi Tech 2014
DrexFactor	tca_eAox9CA	Double Staff Tech Blog: Opening/Closing the Book
DrexFactor	Re-1ChUcOvY	Drex's Tech Poi Blog #384: One-handed 1.5 turns
DrexFactor	tqJoUgprXws	Beginner Double Staff Tutorial: Grip, Timing and Direction
DrexFactor	3JzSEJne4G8	Drex's Tech Poi Blog #383: 3-poi Mercedes Weave
DrexFactor	9-wdnL3DYlY	Double Staff Tech Blog: 6-petal Antispin Flowers
DrexFactor	y02ATXsQjig	Skype and Google+ Poi Lessons!
DrexFactor	_CsXl4PeNbY	Drex's Tech Poi Blog #382: One-handed Mercedes Weave
DrexFactor	to5v56SFTgI	Drex's Tech Poi Blog #381: The Tangle Box
DrexFactor	CIIYj5MMgCk	Fire dance locking Cameron Dollinger double staff Firedrums 2014
DrexFactor	26gE0RdBpdQ	Drex's Tech Poi Blog #380: Tapedeck Toroid Zan's Diamond, part 2
DrexFactor	w8Bx5iUe4Rs	Aileen Lawlor Fire Poi Monkey See Monkey Do 2014
DrexFactor	93ZR08l_doA	Drex's Tech Poi Blog #379: Tapedeck Toroid Zan's Diamond, part 1
DrexFactor	dvWm8m87ix0	Poi Dancing Tutorial: Stall Chasers
DrexFactor	kvMsK4aAg6U	Technora Fire Poi Tethers:: Drex's Tech Poi Blog #378
DrexFactor	8gki_ih-60c	Firedrums Promo 2014
DrexFactor	OATBjY5qrBE	Drex's Tech Poi Blog #377: 3-poi Fantastic Four Weave
DrexFactor	Q-pxSkUTJSo	Drex's Tech Poi Blog #376: Tapedeck Body Tracers
DrexFactor	Y3E184ac42Y	Jexi jamming out fans on Venice beach
DrexFactor	NXwodZsUrGA	Drex Fire Poi FLAME Festival 2014
DrexFactor	-4VKWGtlbLw	Hex fire double staff FLAME Festival 2014
DrexFactor	V8SxqQDLW8w	Fire dancing--hoop, poi, and staff with GoPro!
DrexFactor	N1w_FhGYazA	The Inner Critic - Poi/Theater performance by Drex and Ben Reynolds
DrexFactor	0nlvmSqifcg	Drex's Tech Poi Blog #375: Tapedeck Toroids
DrexFactor	bIsCy1wRtIU	Drex's Tech Poi Blog #374: Split-opposite throws to contact rolls
DrexFactor	HAzItO_VJOI	Drex's Tech Poi Blog #373: Upside-down Fantastic Four
DrexFactor	xt_HGQHNWaA	Poi Dancing Tutorial: Split-same flowers in wall plane
DrexFactor	iYMewjNRYf4	Drex's Tech Poi Blog #372: Contact rolls from split-same throws
DrexFactor	6IlDJYxwwP0	Poi Dancing Tutorial: Poi Lanes
DrexFactor	MAgXubAp-Ho	Drex's Tech Poi Blog #371: One handed plane control
DrexFactor	8SieAIVPnPg	DrexFactor Winter Tech: 3-Poi Tribrids
DrexFactor	TEG6jIcss-Y	Poi Dancing Tutorial: Contact Poi Folding Lines
DrexFactor	bHwKYdV25HI	Drex's Tech Poi Blog #370: Over arm passes
DrexFactor	DMhS5wGlP7g	Poi Dancing Tutorial: Fixing Planes in Flowers
DrexFactor	YcIskVJqChc	Drex's Tech Poi Blog #369: The X-Man
DrexFactor	ItXLdBWnkjs	1 Million Views--Your Questions Answered! :)
DrexFactor	1PZiUwk8TUM	Drex's Tech Poi Blog #368: 3-poi CAP/Point Iso Tribrid
DrexFactor	QdSzzb6PPhI	Poi Dancing MLK Day 2014: Dancing on my own
DrexFactor	OxaNdDmg5RE	Poi Dancing Tutorial: Horizontal Cateyes
DrexFactor	mrN1rAa8rD4	Drex's Tech Poi Blog #367: Superman barrel rolls
DrexFactor	hoCS4mVDLN8	Top 10 Favorite Poi Spinners of 2013
DrexFactor	eC5SWyqKq6Y	DrexFactor Q&A for 1 million views!
DrexFactor	J_QQuN89PFY	Drex's Tech Poi Blog #366: One-handed Zan's Diamond
DrexFactor	cuKkLPGN3nM	Poi Dancing Tutorial: Intro to Transitions
DrexFactor	5FGh05jZ5UM	Christmas Poi Fun
DrexFactor	d4RCnxpZ_v4	"Reanimation" - Fire Magick - Flow Show NYC 2013
DrexFactor	A4BzuDrQ5X8	"The Red Dress" - Caterina Suttin - Flow Show NYC 2013
DrexFactor	wC8hvcsDieY	Drex's Tech Poi Blog #365: 3 beat fantastic four
DrexFactor	xw31J4_Q13Q	Profiles in Poi: Teddy Petrosky
DrexFactor	WJp58SEUO1U	Favorite Poi Spinners of 2013 Voting Video
DrexFactor	dMai_e3lzwg	Justin and Christina partner poi performance Flow Show NYC
DrexFactor	aha-76A6K5Y	Drex's Tech Poi Blog #364: One handed mercedes (triquetra vs extension)
DrexFactor	BOEr7paMJTs	Profiles in Poi: Marvin Ong
DrexFactor	P5HWwnapRGU	Basic Poi Dancing Tutorial: Tuck Turns 2
DrexFactor	YJBUoDPAM9s	Basic Poi Dancing Tutorial: Extensions
DrexFactor	AxaMIGrN7cA	Drex's Tech Poi Blog #363: CAP vs Extension
DrexFactor	5z1eGunVyIE	Basic Poi Dancing Tutorial: Meltdowns
DrexFactor	ZE-tT6SglZQ	Drex Fall Poi Tech: Contact poi and tapedeck toroids
DrexFactor	-pMNXSJJOw8	Basic Poi Dancing Tutorial: Atomic Weave
DrexFactor	da-UR4O0Rag	Drex's Tech Poi Blog #362: Straight Jackets
DrexFactor	lscUktrzqnY	Help me get to a million views by Christmas!
DrexFactor	aqWB0ubfPE8	Basic Poi Dancing Tutorial: Behind the Head
DrexFactor	SbIfF2inx4M	Profiles in Poi: Keith Marshall
DrexFactor	M2XEAa3tAoA	Basic Poi Dancing Tutorial: Thread the Needle Turns
DrexFactor	kx0lVPqVIn4	Drex's Tech Poi Blog #361: How I make my Tech Blogs part 3 promotion and analytics
DrexFactor	7_5u7Eti25E	Basic Poi Dancing Tutorial: What are planes? (Where to start with poi part 3)
DrexFactor	7D9CQWUTQIw	Drex's Tech Poi Blog #360: How I make my tech blogs part 2 Editing
DrexFactor	u3BxX-HPdJc	Basic Poi Dancing Tutorial: The Parts of Poi (Where to Start With Poi part 2)
DrexFactor	6CyphKewCNI	Drex's Tech Poi Blog #359: How I make my Tech Blog part 1 Inspiration and Shooting
DrexFactor	qRQNiY41qCw	Basic Poi Dancing Tutorial: How to hold Poi and how they're built (Where to Start With Poi part 1)
DrexFactor	lL3hqjCcH1c	Drex's Tech Poi Blog #358: The Fantastic Four
DrexFactor	7oMVaUVqd9c	Drex's Tech Poi Blog #357: Ronan's multistep CAPs
DrexFactor	iY1ZQOKU3LQ	Drex's Tech Poi Blog #356: Contact rolls from isolated throws
DrexFactor	h9Cv7hFO8Bc	Drex's Tech Poi Blog #355: 3-beat superman waistwrap
DrexFactor	q8pWMCHhxYA	Drex's Tech Poi Blog #354: 3-poi/meteor 1.5s
DrexFactor	IQwu-EUOWlo	Basic Poi Dancing Tutorial: Buzzsaw Fountains
DrexFactor	A-HvX7-Bs8o	Drex's Tech Poi Blog #353: Superman antispin and hybrid flowers
DrexFactor	uQ0AcrURxjc	Drex's Tech Poi Blog #352: Reverse Superman and turns
DrexFactor	8ZI1YhJMpNk	Drex's Tech Poi Blog #351: Thumb led meteor and 3 poi weaves
DrexFactor	oNfuMsSpDvY	Basic Poi Dancing Tutorial: Footwork in turns
DrexFactor	a5VGlhqS4ug	Drex's Tech Poi Blog #350: 3 and 4 beat Superman weaves
DrexFactor	FjBYYRpXcQk	Basic Poi Dancing Tutorial: Spiral Wraps
DrexFactor	Aqk66kTKJR0	Drex's Tech Poi Blog #349: Pendulum vs cateye transitions
DrexFactor	uDvdiQh2yoQ	Drex's Tech Poi Blog #348: 3-poi weaves and spiral wraps
DrexFactor	Z9IHTDW5nFM	3 Poi in the Desert - Keith Marshall & Kate McCoy
DrexFactor	NWHpeDELzqE	Drex's Tech Poi Blog #347: Horizontal stacks with flowers
DrexFactor	_51JbivZThE	Drex's Tech Poi Blog #346: Meteor Spiral Wraps
DrexFactor	YGnE7gJ3aks	Drex's Tech Poi Blog #345: Cateye vs iso vs extension tribrid
DrexFactor	B62xChLBzss	Drex's Tech Poi Blog #344: Forward no-beat tosses
DrexFactor	cObFSTeYPsg	Drex's Tech Poi Blog #343: 3 poi triquetra vs pendulum
DrexFactor	FJ53_RLvo3M	Drex's Tech Poi Blog #342: One handed triquetra vs pendulum
DrexFactor	zMCaKs6RGts	Foreways 4: Poi Choreography by Kate McCoy and Gina McGrath
DrexFactor	dXkVPsnDylg	Poi Tricks: DrexFactor Spring 2013 Compilation
DrexFactor	hDnq0BpAIGw	Drex's Tech Poi Blog #341: Horizontal archer's weave
DrexFactor	FVlc5dj_H-A	Drex's Tech Poi Blog #340: Body traced stall chasers
DrexFactor	Co-1o-wNA14	Drex's Tech Poi Blog #339: Atomic point iso combo
DrexFactor	KDRHA30cU4Q	Drex's Tech Poi Blog #338: Weave warping
DrexFactor	TdcGQN9dXXU	Drex's Tech Poi Blog #337: Mireneye's funky point iso hybrid
DrexFactor	r4KLEU_f9M0	Drex's Tech Poi Blog #336: Infinite folding lines (the other way!)
DrexFactor	95RrctEPGzs	Drex's Tech Poi Blog #335: Plane bending gets weird
DrexFactor	Btfo4CCvY28	Poi Spinning - A Day in the Rain - 6 years vid
DrexFactor	FXbaUQvXU3s	Drex's Tech Poi Blog #334: Contact Poi Folding Lines Drill
DrexFactor	XdzrAtuHJ14	Poi Spinning Tutorial Linear Extensions Part 4: Polyrhythm Hybrids
DrexFactor	-4cDS45kNJw	Poi Spinning Tutorial Linear Extensions Part 5: Third-Order Motions
DrexFactor	lruudPdSeSM	Poi Spinning Tutorial Linear Extensions Part 1: The Basics
DrexFactor	NWap4kg9OQE	Poi Spinning Tutorial Linear Extensions Part 2: Single Poi Patterns
DrexFactor	B_xvSXlbSaw	Poi Spinning Tutorial Linear Extensions Part 3: Timing and Direction
DrexFactor	jx1zmOICf6I	Drex's Tech Poi Blog #333: Infinite folding lines
DrexFactor	7wpCOq5szsU	Teddy meets duck
DrexFactor	fULNPDQeP6A	Drex's Tech Poi Blog #332: BTH CAP vs CAP
DrexFactor	_59DfVewuP8	Rev explains inversions, toroids, and all weave variations
DrexFactor	mAC8Vsj_0I0	Drex's Tech Poi Blog #331: Isolated weave
DrexFactor	MZeTfuzI2Gc	Drex's Tech Poi Blog #330: Uses for 1-petal inspin vs static
DrexFactor	IIBGmViMeGs	Drex's Tech Poi Blog #329: Timing and direction in Isobend-4 (with poi)
DrexFactor	PJenCPy13mY	Drex's Tech Poi Blog #328: Thinking outside the box with plane bending
DrexFactor	e_yKA1HBpgk	Drex's Tech Poi Blog #327: BTH Antibrids
DrexFactor	TLOJcT6wdSI	Basic Poi Dancing Tutorial: Crossers (redo)
DrexFactor	gSYRbJ1mA7A	Drex's Tech Poi Blog #326: Random staggered time toroid patterns
DrexFactor	x7sTraHbIGI	Drex's Tech Poi Blog #325: What is a probend toroid?
DrexFactor	JH6s67j5Ri8	Basic Poi Dancing Tutorial: Behind the Back Waistwraps
